PcanvID,SymbolID,MUX,Name,UNIT,OutputFormat,DataType,Factor,Offset,BitStart,BitLength,DataFormat,DisplayMode,Minimum,Maximum,DefaultValue,VALKey,EffectiveDate,EndDate,IsActive,LastUpdate,AdjBitStart,StartBucket,EndBucket
628,2566817282,,PCpm6_bo_ModT2Err,,,,1.00000000,.00000000,46,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.410000000,46,6,6
629,2566817282,,PCpm6_usi_ModT3_c,,,,.50000000,-40.00000000,24,8,1,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.413000000,24,4,4
630,2566817282,,PCpm6_bo_ModT3Err,,,,1.00000000,.00000000,47,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.420000000,47,6,6
631,2566817282,,PCpm6_bo_ModC0BalAct,,,,1.00000000,.00000000,32,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.420000000,32,5,5
632,2566817282,,PCpm6_bo_ModC1BalAct,,,,1.00000000,.00000000,33,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.427000000,33,5,5
633,2566817282,,PCpm6_bo_ModC2BalAct,,,,1.00000000,.00000000,34,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.430000000,34,5,5
634,2566817282,,PCpm6_bo_ModC3BalAct,,,,1.00000000,.00000000,35,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.433000000,35,5,5
635,2566817282,,PCpm6_bo_ModC4BalAct,,,,1.00000000,.00000000,36,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.437000000,36,5,5
636,2566817282,,PCpm6_bo_ModC5BalAct,,,,1.00000000,.00000000,37,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.440000000,37,5,5
637,2566817282,,PCpm6_bo_ModC6BalAct,,,,1.00000000,.00000000,38,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.443000000,38,5,5
638,2566817282,,PCpm6_bo_ModC7BalAct,,,,1.00000000,.00000000,39,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.447000000,39,5,5
639,2566817282,,PCpm6_bo_ModC8BalAct,,,,1.00000000,.00000000,40,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.450000000,40,6,6
640,2566817282,,PCpm6_bo_ModC9BalAct,,,,1.00000000,.00000000,41,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.457000000,41,6,6
641,2566817538,,PCpm7_usi_ModuleNum_xx,,,,1.00000000,.00000000,0,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.467000000,0,1,1
642,2566817538,,PCpm7_usi_ModT1_c,,,,.50000000,-40.00000000,8,8,1,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.470000000,8,2,2
643,2566817538,,PCpm7_bo_ModT1Err,,,,1.00000000,.00000000,45,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.473000000,45,6,6
644,2566817538,,PCpm7_usi_ModT2_c,,,,.50000000,-40.00000000,16,8,1,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.480000000,16,3,3
645,2566817538,,PCpm7_bo_ModT2Err,,,,1.00000000,.00000000,46,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.483000000,46,6,6
646,2566817538,,PCpm7_usi_ModT3_c,,,,.50000000,-40.00000000,24,8,1,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.487000000,24,4,4
647,2566817538,,PCpm7_bo_ModT3Err,,,,1.00000000,.00000000,47,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.490000000,47,6,6
648,2566817538,,PCpm7_bo_ModC0BalAct,,,,1.00000000,.00000000,32,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.493000000,32,5,5
649,2566817538,,PCpm7_bo_ModC1BalAct,,,,1.00000000,.00000000,33,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.497000000,33,5,5
650,2566817538,,PCpm7_bo_ModC2BalAct,,,,1.00000000,.00000000,34,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.500000000,34,5,5
651,2566817538,,PCpm7_bo_ModC3BalAct,,,,1.00000000,.00000000,35,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.503000000,35,5,5
652,2566817538,,PCpm7_bo_ModC4BalAct,,,,1.00000000,.00000000,36,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.507000000,36,5,5
653,2566817538,,PCpm7_bo_ModC5BalAct,,,,1.00000000,.00000000,37,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.510000000,37,5,5
654,2566817538,,PCpm7_bo_ModC6BalAct,,,,1.00000000,.00000000,38,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.517000000,38,5,5
655,2566817538,,PCpm7_bo_ModC7BalAct,,,,1.00000000,.00000000,39,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.520000000,39,5,5
656,2566817538,,PCpm7_bo_ModC8BalAct,,,,1.00000000,.00000000,40,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.523000000,40,6,6
657,2566817538,,PCpm7_bo_ModC9BalAct,,,,1.00000000,.00000000,41,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.527000000,41,6,6
658,2566823938,,PCpm0_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.537000000,6,1,1
659,2566823938,,PCpm0_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.540000000,8,2,2
660,2566823938,,PCpm0_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.543000000,20,3,3
661,2566823938,,PCpm0_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.550000000,20,3,3
662,2566823938,,PCpm0_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.550000000,24,4,4
663,2566823938,,PCpm0_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.557000000,32,5,5
664,2566823938,,PCpm0_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.560000000,40,6,6
665,2566823938,,PCpm0_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.563000000,48,7,7
666,2566823938,,PCpm0_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.567000000,52,7,7
667,2566823938,,PCpm0_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.570000000,60,8,8
668,2566824194,,PCpm1_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.580000000,6,1,1
669,2566824194,,PCpm1_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.583000000,8,2,2
670,2566824194,,PCpm1_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.587000000,20,3,3
671,2566824194,,PCpm1_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.590000000,20,3,3
672,2566824194,,PCpm1_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.597000000,24,4,4
673,2566824194,,PCpm1_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.600000000,32,5,5
674,2566824194,,PCpm1_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.607000000,40,6,6
675,2566824194,,PCpm1_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.610000000,48,7,7
676,2566824194,,PCpm1_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.617000000,52,7,7
677,2566824194,,PCpm1_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.620000000,60,8,8
678,2566824450,,PCpm2_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.627000000,6,1,1
679,2566824450,,PCpm2_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.630000000,8,2,2
680,2566824450,,PCpm2_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.637000000,20,3,3
681,2566824450,,PCpm2_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.640000000,20,3,3
682,2566824450,,PCpm2_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.643000000,24,4,4
683,2566824450,,PCpm2_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.650000000,32,5,5
684,2566824450,,PCpm2_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.660000000,40,6,6
685,2566824450,,PCpm2_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.663000000,48,7,7
686,2566824450,,PCpm2_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.667000000,52,7,7
687,2566824450,,PCpm2_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.670000000,60,8,8
688,2566824706,,PCpm3_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.680000000,6,1,1
689,2566824706,,PCpm3_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.680000000,8,2,2
690,2566824706,,PCpm3_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.687000000,20,3,3
691,2566824706,,PCpm3_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.690000000,20,3,3
692,2566824706,,PCpm3_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.693000000,24,4,4
693,2566824706,,PCpm3_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.697000000,32,5,5
694,2566824706,,PCpm3_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.700000000,40,6,6
695,2566824706,,PCpm3_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.707000000,48,7,7
696,2566824706,,PCpm3_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.710000000,52,7,7
697,2566824706,,PCpm3_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.717000000,60,8,8
698,2566824962,,PCpm4_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.727000000,6,1,1
699,2566824962,,PCpm4_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.730000000,8,2,2
700,2566824962,,PCpm4_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.733000000,20,3,3
701,2566824962,,PCpm4_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.737000000,20,3,3
702,2566824962,,PCpm4_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.740000000,24,4,4
703,2566824962,,PCpm4_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.743000000,32,5,5
704,2566824962,,PCpm4_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.750000000,40,6,6
705,2566824962,,PCpm4_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.753000000,48,7,7
706,2566824962,,PCpm4_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.757000000,52,7,7
707,2566824962,,PCpm4_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.760000000,60,8,8
708,2566825218,,PCpm5_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.770000000,6,1,1
709,2566825218,,PCpm5_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.773000000,8,2,2
710,2566825218,,PCpm5_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.777000000,20,3,3
711,2566825218,,PCpm5_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.780000000,20,3,3
712,2566825218,,PCpm5_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.787000000,24,4,4
713,2566825218,,PCpm5_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.790000000,32,5,5
714,2566825218,,PCpm5_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.793000000,40,6,6
715,2566825218,,PCpm5_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.800000000,48,7,7
716,2566825218,,PCpm5_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.803000000,52,7,7
717,2566825218,,PCpm5_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.807000000,60,8,8
718,2566825474,,PCpm6_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.813000000,6,1,1
719,2566825474,,PCpm6_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.817000000,8,2,2
720,2566825474,,PCpm6_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.820000000,20,3,3
721,2566825474,,PCpm6_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.823000000,20,3,3
722,2566825474,,PCpm6_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.830000000,24,4,4
723,2566825474,,PCpm6_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.833000000,32,5,5
724,2566825474,,PCpm6_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.837000000,40,6,6
725,2566825474,,PCpm6_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.840000000,48,7,7
726,2566825474,,PCpm6_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.847000000,52,7,7
727,2566825474,,PCpm6_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.853000000,60,8,8
728,2566825730,,PCpm7_en_DTC1State,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.860000000,6,1,1
729,2566825730,,PCpm7_usi_DTC1FaultID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.863000000,8,2,2
730,2566825730,,PCpm7_usi_DTC1PackID_xx,,,,1.00000000,.00000000,20,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.870000000,20,3,3
731,2566825730,,PCpm7_usi_DTC1ModuleID_xx,,,,1.00000000,.00000000,19,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.873000000,20,3,3
732,2566825730,,PCpm7_usi_DTC1CellID_xx,,,,1.00000000,.00000000,24,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.877000000,24,4,4
733,2566825730,,PCpm7_en_DTC2State,,,,1.00000000,.00000000,39,2,0,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.880000000,32,5,5
734,2566825730,,PCpm7_usi_DTC2FaultID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.887000000,40,6,6
735,2566825730,,PCpm7_usi_DTC2PackID_xx,,,,1.00000000,.00000000,55,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.890000000,48,7,7
736,2566825730,,PCpm7_usi_DTC2ModuleID_xx,,,,1.00000000,.00000000,51,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.893000000,52,7,7
737,2566825730,,PCpm7_usi_DTC2CellID_xx,,,,1.00000000,.00000000,59,4,0,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.897000000,60,8,8
738,2566811650,,PCpm0_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.903000000,0,1,2
739,2566811650,,PCpm0_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.910000000,12,2,3
740,2566811650,,PCpm0_en_SWverMaj,,,,1.00000000,.00000000,62,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.913000000,62,8,8
741,2566811650,,PCpm0_en_SWverMinor,,,,1.00000000,.00000000,59,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.917000000,59,8,8
742,2566811650,,PCpm0_en_SWverSub,,,,1.00000000,.00000000,56,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.923000000,56,8,8
743,2566811906,,PCpm1_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.930000000,0,1,2
744,2566811906,,PCpm1_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.937000000,12,2,3
745,2566811906,,PCpm1_en_SWverMaj,,,,1.00000000,.00000000,62,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.940000000,62,8,8
746,2566811906,,PCpm1_en_SWverMinor,,,,1.00000000,.00000000,59,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.943000000,59,8,8
747,2566811906,,PCpm1_en_SWverSub,,,,1.00000000,.00000000,56,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.947000000,56,8,8
748,2566812162,,PCpm2_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.953000000,0,1,2
749,2566812162,,PCpm2_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.960000000,12,2,3
750,2566812162,,PCpm2_en_SWverMaj,,,,1.00000000,.00000000,62,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.970000000,62,8,8
751,2566812162,,PCpm2_en_SWverMinor,,,,1.00000000,.00000000,59,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.973000000,59,8,8
752,2566812162,,PCpm2_en_SWverSub,,,,1.00000000,.00000000,56,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.980000000,56,8,8
753,2566812418,,PCpm3_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.987000000,0,1,2
754,2566812418,,PCpm3_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.990000000,12,2,3
755,2566812418,,PCpm3_en_SWverMaj,,,,1.00000000,.00000000,62,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.993000000,62,8,8
756,2566812418,,PCpm3_en_SWverMinor,,,,1.00000000,.00000000,59,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:30.997000000,59,8,8
757,2566812418,,PCpm3_en_SWverSub,,,,1.00000000,.00000000,56,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.003000000,56,8,8
758,2566812674,,PCpm4_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.010000000,0,1,2
759,2566812674,,PCpm4_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.017000000,12,2,3
760,2566812674,,PCpm4_en_SWverMaj,,,,1.00000000,.00000000,62,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.020000000,62,8,8
761,2566812674,,PCpm4_en_SWverMinor,,,,1.00000000,.00000000,59,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.023000000,59,8,8
762,2566812674,,PCpm4_en_SWverSub,,,,1.00000000,.00000000,56,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.027000000,56,8,8
763,2566812930,,PCpm5_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.037000000,0,1,2
764,2566812930,,PCpm5_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.040000000,12,2,3
765,2566812930,,PCpm5_en_SWverMaj,,,,1.00000000,.00000000,62,2,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.043000000,62,8,8
766,2566812930,,PCpm5_en_SWverMinor,,,,1.00000000,.00000000,59,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.047000000,59,8,8
767,2566812930,,PCpm5_en_SWverSub,,,,1.00000000,.00000000,56,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.050000000,56,8,8
768,2566813186,,PCpm6_uin_HVIsoPlus_v,,,,.10000000,180.00000000,7,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.060000000,0,1,2
769,2566813186,,PCpm6_uin_HVIsoMinus_v,,,,.10000000,180.00000000,11,12,0,,180.0000,589.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:31.063000000,12,2,3
